fid,objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,objid,bezeichnun,name_2,entstehung
"1700","7588",vap7588,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"7",Kreis 3,3,"4"
"1701","436",vap436,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"7",Kreis 3,3,"4"
"1702","3354",vap3354,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"7",Kreis 3,3,"4"
"1703","3535",vap3535,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"7",Kreis 3,3,"4"
"1704","104664",vap104664,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1705","104434",vap104434,Zweirad,Velo,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1706","104635",vap104635,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1707","5450",vap5450,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1708","104690",vap104690,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1709","104689",vap104689,Zweirad,Velo,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1710","104662",vap104662,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1711","104720",vap104720,Zweirad,Velo,"7",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1712","104716",vap104716,Zweirad,Velo,"9",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1713","104715",vap104715,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1714","755",vap755,Zweirad,Velo,"13",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1715","104705",vap104705,Zweirad,Velo,"50",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1716","5763",vap5763,Zweirad,Velo,"60",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1717","104659",vap104659,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1718","104440",vap104440,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1719","104439",vap104439,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1720","104438",vap104438,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1721","104437",vap104437,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1722","104436",vap104436,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1723","104634",vap104634,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1724","104704",vap104704,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1725","13478",vap13478,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1726","15724",vap15724,Zweirad,Velo,"200",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1727","15733",vap15733,Zweirad,Velo,"350",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1728","104702",vap104702,Zweirad,Velo,"11",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1729","104701",vap104701,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1730","104692",vap104692,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1731","104691",vap104691,Zweirad,Velo,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1732","104666",vap104666,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1733","104653",vap104653,Zweirad,Velo,"42",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1734","104721",vap104721,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1735","104717",vap104717,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1736","5443",vap5443,Zweirad,Velo,"64",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1737","104661",vap104661,Zweirad,Velo,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1738","104441",vap104441,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1739","104435",vap104435,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1740","104693",vap104693,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1741","7622",vap7622,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1742","2246",vap2246,Zweirad,Motorrad,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1743","11964",vap11964,Zweirad,Motorrad,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1744","11963",vap11963,Zweirad,Motorrad,"75",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1745","526",vap526,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1746","3512",vap3512,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1747","759",vap759,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1748","756",vap756,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1749","531",vap531,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1750","3483",vap3483,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1751","3571",vap3571,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1752","514",vap514,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1753","3421",vap3421,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1754","515",vap515,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1755","7610",vap7610,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1756","7181",vap7181,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1757","7617",vap7617,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1758","104431",vap104431,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1759","104433",vap104433,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1760","104648",vap104648,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1761","481",vap481,Zweirad,Beide,"7",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1762","9899",vap9899,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1763","5136",vap5136,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1764","5442",vap5442,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1765","5444",vap5444,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1766","5445",vap5445,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1767","5446",vap5446,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1768","5447",vap5447,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1769","5448",vap5448,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1770","104712",vap104712,Zweirad,Beide,"26",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1771","5449",vap5449,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1772","104699",vap104699,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1773","15727",vap15727,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1774","15730",vap15730,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1775","15731",vap15731,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1776","104363",vap104363,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1777","104697",vap104697,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1778","104719",vap104719,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1779","104362",vap104362,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1780","13479",vap13479,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1781","13480",vap13480,Zweirad,Beide,"36",,,,,am Bhf. Wollishofen,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1782","104709",vap104709,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1783","104293",vap104293,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1784","104294",vap104294,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1785","104718",vap104718,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1786","516",vap516,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1787","104673",vap104673,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1788","104710",vap104710,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1789","104714",vap104714,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1790","5761",vap5761,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1791","5762",vap5762,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1792","5764",vap5764,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1793","519",vap519,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1794","3386",vap3386,Zweirad,Beide,"8",,,,,teilweilse mit Bügel,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1795","5121",vap5121,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1796","5122",vap5122,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1797","3540",vap3540,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1798","483",vap483,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1799","532",vap532,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1800","104364",vap104364,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1801","3358",vap3358,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1802","3539",vap3539,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1803","104711",vap104711,Zweirad,Beide,"26",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1804","104672",vap104672,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1805","104696",vap104696,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1806","104432",vap104432,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1807","104694",vap104694,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1808","104533",vap104533,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1809","3852",vap3852,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1810","104554",vap104554,Zweirad,Velo,"11",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1811","21294",vap21294,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1812","12169",vap12169,Zweirad,Motorrad,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1813","254",vap254,Zweirad,Motorrad,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1814","7283",vap7283,Zweirad,Motorrad,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1815","125",vap125,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1816","7286",vap7286,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1817","7282",vap7282,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1818","1756",vap1756,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1819","128",vap128,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1820","20972",vap20972,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1821","7280",vap7280,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1822","1757",vap1757,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1823","1755",vap1755,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1824","104602",vap104602,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1825","12168",vap12168,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1826","3546",vap3546,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1827","3547",vap3547,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1828","3548",vap3548,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1829","7174",vap7174,Zweirad,Beide,"9",,,,,mit Tafel signalisiert,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1830","7285",vap7285,Zweirad,Beide,"9",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1831","126",vap126,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1832","3543",vap3543,Zweirad,Beide,"38",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1833","12163",vap12163,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1834","104600",vap104600,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1835","104617",vap104617,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1836","104619",vap104619,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1837","104616",vap104616,Zweirad,Velo,"9",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1838","4175",vap4175,Zweirad,Velo,"75",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1839","4172",vap4172,Zweirad,Velo,"50",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1840","24490",vap24490,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1841","7619",vap7619,Zweirad,Velo,"60",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1842","104618",vap104618,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1843","11502",vap11502,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1844","13122",vap13122,Zweirad,Velo,"25",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1845","16681",vap16681,Zweirad,Velo,"15",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1846","16679",vap16679,Zweirad,Velo,"80",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1847","104601",vap104601,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1848","9904",vap9904,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1849","9903",vap9903,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1850","4482",vap4482,Zweirad,Motorrad,"18",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1851","104101",vap104101,Zweirad,Motorrad,"9",,,,,"im Parkhaus ""Hürlimann""",gebührenpflichtig,öffentlicher Grund,"8",Kreis 2,2,"4"
"1852","7176",vap7176,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1853","247",vap247,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1854","3021",vap3021,Zweirad,Beide,"9",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1855","3022",vap3022,Zweirad,Beide,"15",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1856","251",vap251,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1857","534",vap534,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1858","7618",vap7618,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1859","9905",vap9905,Zweirad,Beide,"25",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1860","7182",vap7182,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1861","12162",vap12162,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1862","15729",vap15729,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1863","16680",vap16680,Zweirad,Beide,"60",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1864","104555",vap104555,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1865","11880",vap11880,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1866","13123",vap13123,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1867","127",vap127,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1868","250",vap250,Zweirad,Beide,"26",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1869","12167",vap12167,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1870","464",vap464,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1871","3549",vap3549,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1872","104626",vap104626,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1873","249",vap249,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1874","104625",vap104625,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1875","12166",vap12166,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1876","4173",vap4173,Zweirad,Beide,"25",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1877","4174",vap4174,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1878","4176",vap4176,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"8",Kreis 2,2,"4"
"1879","104598",vap104598,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1880","105041",vap105041,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1881","104373",vap104373,Zweirad,Velo,"25",,,,,Personal ,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1882","2561",vap2561,Zweirad,Velo,"15",,,,,beim Schulhaus Balgrist,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1883","105042",vap105042,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1884","105040",vap105040,Zweirad,Velo,"25",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1885","104370",vap104370,Zweirad,Velo,"25",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1886","104368",vap104368,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1887","104591",vap104591,Zweirad,Velo,"28",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1888","105043",vap105043,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1889","21932",vap21932,Zweirad,Velo,"60",,,,,bei Schulthess Klinik,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1890","104366",vap104366,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1891","3356",vap3356,Zweirad,Motorrad,"2",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1892","104369",vap104369,Zweirad,Motorrad,"15",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1893","21933",vap21933,Zweirad,Motorrad,"32",,,,,bei Schulthess Klinik,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1894","3385",vap3385,Zweirad,Motorrad,"1",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1895","9639",vap9639,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1896","104596",vap104596,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1897","21935",vap21935,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1898","104372",vap104372,Zweirad,Beide,"10",,,,,"7 Motorrad & 3 Velo, in Parkgarage","0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1899","104371",vap104371,Zweirad,Beide,"36",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1900","739",vap739,Zweirad,Beide,"19",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1901","23860",vap23860,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1902","104574",vap104574,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1903","18288",vap18288,Zweirad,Velo,"18",,,,,beim Strandbad Tiefenbrunnen,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1904","18287",vap18287,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1905","18286",vap18286,Zweirad,Velo,"35",,,,,Seebad Utoquai,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1906","100329",vap100329,Zweirad,Velo,"24",,,,,Bahnhof Tiefenbrunnen (Mietboxen),gebührenpflichtig,öffentlicher Grund,"9",Kreis 8,8,"6"
"1907","41",vap41,Zweirad,Velo,"224",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1908","104579",vap104579,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1909","7607",vap7607,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1910","17638",vap17638,Zweirad,Velo,"52",,,,,beim Strandbad Tiefenbrunnen,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1911","105103",vap105103,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1912","105102",vap105102,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1913","104589",vap104589,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1914","105009",vap105009,Zweirad,Velo,"14",,,,,beim Schulhaus Kartaus,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1915","104580",vap104580,Zweirad,Velo,"24",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1916","9611",vap9611,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1917","9632",vap9632,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1918","9629",vap9629,Zweirad,Velo,"7",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1919","3851",vap3851,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1920","105026",vap105026,Zweirad,Motorrad,"2",,,,,Kostenpflichtig in Parkhaus,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1921","9616",vap9616,Zweirad,Beide,"55",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1922","9617",vap9617,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1923","9618",vap9618,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1924","9626",vap9626,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1925","9630",vap9630,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1926","9631",vap9631,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1927","9610",vap9610,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1928","9612",vap9612,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1929","9613",vap9613,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1930","9623",vap9623,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
"1931","9624",vap9624,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"9",Kreis 8,8,"6"
